snapshot_count,link_A_capacity,link_A_usage_current_value,link_A_usage_rate,link_B_capacity,link_B_usage_current_value,link_B_usage_rate,link_C_capacity,link_C_usage_current_value,link_C_usage_rate,link_D_capacity,link_D_usage_current_value,link_D_usage_rate,link_E_capacity,link_E_usage_current_value,link_E_usage_rate,link_F_capacity,link_F_usage_current_value,link_F_usage_rate
448,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
449,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
450,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
451,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
452,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
453,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
454,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
455,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
456,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
457,10000000.0,8525602105.0,852.5602105,10000000.0,0.0,0.0,10000000.0,8525593044.0,852.5593044,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,2249307.0,0.2249307
458,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
459,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
460,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
461,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
462,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
463,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
464,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
465,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
466,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
467,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,60.0,6e-06,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,0.0,0.0
468,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
469,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
470,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
471,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
472,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
473,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
474,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
475,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
476,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
477,10000000.0,16490943719.0,1649.0943719,10000000.0,0.0,0.0,10000000.0,16490927570.0,1649.092757,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4369440.0,0.436944
478,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
479,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
480,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
481,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
482,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
483,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
484,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
485,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
486,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
487,10000000.0,26760293138.0,2676.0293138,10000000.0,0.0,0.0,10000000.0,26760309703.0,2676.0309703,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7091867.0,0.7091867
488,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
489,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
490,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
491,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
492,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
493,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
494,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
495,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
496,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
497,10000000.0,26607487799.0,2660.7487799,10000000.0,0.0,0.0,10000000.0,26607467105.0,2660.7467105,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7050917.0,0.7050917
498,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
499,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
500,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
501,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
502,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
503,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
504,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
505,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
506,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
507,10000000.0,24558694020.0,2455.869402,10000000.0,0.0,0.0,10000000.0,24558707645.0,2455.8707645,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,6507853.0,0.6507853
508,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
509,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
510,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
511,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
512,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
513,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
514,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
515,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
516,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
517,10000000.0,26800723032.0,2680.0723032,10000000.0,0.0,0.0,10000000.0,26800720405.0,2680.0720405,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7102229.0,0.7102229
518,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
519,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
520,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
521,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
522,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
523,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
524,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
525,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
526,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
527,10000000.0,26667138521.0,2666.7138521,10000000.0,0.0,0.0,10000000.0,26667130397.0,2666.7130397,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7066232.0,0.7066232
528,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
529,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
530,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
531,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
532,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
533,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
534,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
535,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
536,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
537,10000000.0,10115560615.0,1011.5560615,10000000.0,0.0,0.0,10000000.0,10115560226.0,1011.5560226,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,2680678.0,0.2680678
538,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
539,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
540,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
541,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
542,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
543,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
544,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
545,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
546,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0
547,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
548,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
549,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
550,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
551,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
552,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
553,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
554,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
555,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
556,10000000.0,16362426946.0,1636.2426946,10000000.0,0.0,0.0,10000000.0,16362424858.0,1636.2424858,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,4336301.0,0.4336301
557,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
558,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
559,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
560,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
561,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
562,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
563,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
564,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
565,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
566,10000000.0,26775154605.0,2677.5154605,10000000.0,0.0,0.0,10000000.0,26775151800.0,2677.51518,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7095191.0,0.7095191
567,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
568,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
569,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
570,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
571,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
572,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
573,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
574,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
575,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
576,10000000.0,27203357364.0,2720.3357364,10000000.0,0.0,0.0,10000000.0,27203371883.0,2720.3371883,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7208352.0,0.7208352
577,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
578,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
579,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
580,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
581,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
582,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
583,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
584,10000000.0,27296873664.0,2729.6873664,10000000.0,0.0,0.0,10000000.0,27296869201.0,2729.6869201,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7233452.0,0.7233452
